C6:21:3B:AE:36:45,E2:19:18:C3:B9:B8,F8:0F:43:E2:80:45,C2:5B:0A:92:20:41,C3:79:28:8C:7B:D7,EA:67:8D:31:27:71,E6:61:40:67:01:E5,CE:88:10:2C:58:A2,C0:23:61:37:E1:2A,E8:94:83:95:61:E3,label
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
-70.448384,-73.79296,-70.08,-70.67999999999999,-62.99519999999999,-62.56414720000001,-73.60224000000001,-63.45440000000001,-66.11662592,-83.0,6
-73.51253939705603,-76.06867884330318,-72.66844243815562,-72.561357838253,-69.59084009847965,-57.76778571217957,-76.50533113189061,-65.36559469348806,-74.75595080910482,-79.56649805890562,5
-72.54453293755182,-74.74827034587551,-66.38738317439163,-72.87521498348119,-59.71155612251254,-100.0,-81.79644394660714,-64.22980775147111,-70.71375834004296,-74.83603049056197,7
